Mandala,Sukta,Rishis,Devatas,Categories,Verse,Meter,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Syllable_IAST_Letters,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType,Letter_PhonemeClass,Letter_VowelLength,Letter_IAST_Index,Letter_IAST_Value,Letter_IAST_PhonemeClass,Letter_IAST_VowelLength
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",12,"यजमानाय","yajamānāya",0,"ययज","ya","य","य","ज","heavy","udatta","ya",0,"य",false,"udatta","Semivowel","None",0,"y","Semivowel","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",12,"यजमानाय","yajamānāya",0,"ययज","ya","य","य","ज","heavy","udatta","ya",1,"य",false,"udatta","Semivowel","None",1,"a","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",12,"यजमानाय","yajamānāya",0,"ययज","ya","य","य","ज","heavy","udatta","ya",2,"ज",false,"udatta","Palatal","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",12,"यजमानाय","yajamānāya",1,"ममनय","ja","म","म","नय","heavy","udatta","ja",0,"म",false,"udatta","Nasal","None",0,"j","Palatal","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",12,"यजमानाय","yajamānāya",1,"ममनय","ja","म","म","नय","heavy","udatta","ja",1,"म",false,"udatta","Nasal","None",1,"a","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",12,"यजमानाय","yajamānāya",1,"ममनय","ja","म","म","नय","heavy","udatta","ja",2,"न",false,"udatta","Nasal","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",12,"यजमानाय","yajamānāya",1,"ममनय","ja","म","म","नय","heavy","udatta","ja",3,"य",false,"udatta","Semivowel","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",13,"सुन्वते","sunvate",0,"ससनव","su","स","स","नव","heavy","udatta","su",0,"स",false,"udatta","Sibilant","None",0,"s","Sibilant","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",13,"सुन्वते","sunvate",0,"ससनव","su","स","स","नव","heavy","udatta","su",1,"स",false,"udatta","Sibilant","None",1,"u","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",13,"सुन्वते","sunvate",0,"ससनव","su","स","स","नव","heavy","udatta","su",2,"न",false,"udatta","Nasal","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",13,"सुन्वते","sunvate",0,"ससनव","su","स","स","नव","heavy","udatta","su",3,"व",false,"udatta","Semivowel","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",13,"सुन्वते","sunvate",1,"तत","nva","त","त","","heavy","udatta","nva",0,"त",false,"udatta","Dental","None",0,"n","Nasal","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",13,"सुन्वते","sunvate",1,"तत","nva","त","त","","heavy","udatta","nva",1,"त",false,"udatta","Dental","None",1,"v","Semivowel","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",2,"Tristubh-Jagati Mixed"," अहं सोममाहनसं बिभर्मि । अहं त्वष्टारमुत पूषणं भगम् । अहं दधामि द्रविणं हविष्मते । सुप्राव्ये यजमानाय सुन्वते ॥"," ahaṃ somam āhanasaṃ bibharmi । ahaṃ tvaṣṭāram uta pūṣaṇaṃ bhagam । ahaṃ dadhāmi draviṇaṃ haviṣmate । suprāvye yajamānāya sunvate ॥",13,"सुन्वते","sunvate",1,"तत","nva","त","त","","heavy","udatta","nva","","","","","","",2,"a","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",0,"अहं","ahaṃ",0,"अह","a","","अ","ह","heavy","udatta","a",0,"अ",false,"udatta","Vowel","Short",0,"a","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",0,"अहं","ahaṃ",0,"अह","a","","अ","ह","heavy","udatta","a",1,"ह",false,"udatta","Aspirate","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",1,"राष्ट्री","rāṣṭrī",0,"ररषटर","rā","र","र","षटर","heavy","udatta","rā",0,"र",false,"udatta","Liquid","None",0,"r","Liquid","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",1,"राष्ट्री","rāṣṭrī",0,"ररषटर","rā","र","र","षटर","heavy","udatta","rā",1,"र",false,"udatta","Liquid","None",1,"ā","Vowel","Long"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",1,"राष्ट्री","rāṣṭrī",0,"ररषटर","rā","र","र","षटर","heavy","udatta","rā",2,"ष",false,"udatta","Sibilant","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",1,"राष्ट्री","rāṣṭrī",0,"ररषटर","rā","र","र","षटर","heavy","udatta","rā",3,"ट",false,"udatta","Retroflex","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",1,"राष्ट्री","rāṣṭrī",0,"ररषटर","rā","र","र","षटर","heavy","udatta","rā",4,"र",false,"udatta","Liquid","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",2,"संगमनी","saṃgamanī",0,"ससंग","saṃ","स","स","ंग","heavy","udatta","saṃ",0,"स",false,"udatta","Sibilant","None",0,"s","Sibilant","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",2,"संगमनी","saṃgamanī",0,"ससंग","saṃ","स","स","ंग","heavy","udatta","saṃ",1,"स",false,"udatta","Sibilant","None",1,"a","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",2,"संगमनी","saṃgamanī",0,"ससंग","saṃ","स","स","ंग","heavy","udatta","saṃ",2,"ं",false,"udatta","Nasal","None",2,"ṃ","Nasal","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",2,"संगमनी","saṃgamanī",0,"ससंग","saṃ","स","स","ंग","heavy","udatta","saṃ",3,"ग",false,"udatta","Velar","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",2,"संगमनी","saṃgamanī",1,"ममन","ga","म","म","न","heavy","udatta","ga",0,"म",false,"udatta","Nasal","None",0,"g","Velar","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",2,"संगमनी","saṃgamanī",1,"ममन","ga","म","म","न","heavy","udatta","ga",1,"म",false,"udatta","Nasal","None",1,"a","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",2,"संगमनी","saṃgamanī",1,"ममन","ga","म","म","न","heavy","udatta","ga",2,"न",false,"udatta","Nasal","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",3,"वसूनाम्","vasūnāmcikitūṣīprathamā",0,"ववसनम","va","व","व","सनम","heavy","udatta","va",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",3,"वसूनाम्","vasūnāmcikitūṣīprathamā",0,"ववसनम","va","व","व","सनम","heavy","udatta","va",1,"व",false,"udatta","Semivowel","None",1,"a","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",3,"वसूनाम्","vasūnāmcikitūṣīprathamā",0,"ववसनम","va","व","व","सनम","heavy","udatta","va",2,"स",false,"udatta","Sibilant","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",3,"वसूनाम्","vasūnāmcikitūṣīprathamā",0,"ववसनम","va","व","व","सनम","heavy","udatta","va",3,"न",false,"udatta","Nasal","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",3,"वसूनाम्","vasūnāmcikitūṣīprathamā",0,"ववसनम","va","व","व","सनम","heavy","udatta","va",4,"म",false,"udatta","Nasal","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",4,"चिकितुषी","yajñiyānām",0,"चचकतष","ya","च","च","कतष","heavy","udatta","ya",0,"च",false,"udatta","Palatal","None",0,"y","Semivowel","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",4,"चिकितुषी","yajñiyānām",0,"चचकतष","ya","च","च","कतष","heavy","udatta","ya",1,"च",false,"udatta","Palatal","None",1,"a","Vowel","Short"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",4,"चिकितुषी","yajñiyānām",0,"चचकतष","ya","च","च","कतष","heavy","udatta","ya",2,"क",false,"udatta","Velar","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",4,"चिकितुषी","yajñiyānām",0,"चचकतष","ya","च","च","कतष","heavy","udatta","ya",3,"त",false,"udatta","Dental","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",4,"चिकितुषी","yajñiyānām",0,"चचकतष","ya","च","च","कतष","heavy","udatta","ya",4,"ष",false,"udatta","Sibilant","None",,"","",""
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",5,"प्रथमायज्ञियानाम्","tāṃmādevā",0,"पररथ","tāṃ","पर","र","थ","heavy","udatta","tāṃ",0,"प",false,"udatta","Labial","None",0,"t","Dental","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",5,"प्रथमायज्ञियानाम्","tāṃmādevā",0,"पररथ","tāṃ","पर","र","थ","heavy","udatta","tāṃ",1,"र",false,"udatta","Liquid","None",1,"ā","Vowel","Long"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",5,"प्रथमायज्ञियानाम्","tāṃmādevā",0,"पररथ","tāṃ","पर","र","थ","heavy","udatta","tāṃ",2,"र",false,"udatta","Liquid","None",2,"ṃ","Nasal","None"
10,125,"Vagambrhni Prajaptim","Vac Devi","Atmastuti",3,"Nicrd Tristubh"," अहं राष्ट्री संगमनी वसूनाम् । चिकितुषी प्रथमायज्ञियानाम् । तां मा देवा व्यदधुः पुरुत्रा । भूरिस्थात्रां भूर्यावेशयन्तीम् ॥"," ahaṃ rāṣṭrī saṃgamanī vasūnām । cikitūṣī prathamā yajñiyānām । tāṃ mā devā vyadadhuḥ purutrā । bhūristhātrāṃ bhūry āveśayantīm ॥",5,"प्रथमायज्ञियानाम्","tāṃmādevā",0,"पररथ","tāṃ","पर","र","थ","heavy","udatta","tāṃ",3,"थ",false,"udatta","Dental","None",,"","",""
