Type,Key,Value
TrigramPosition,Pada4:Middle:bhū,1
TrigramPosition,Pada4:Middle:ddi,1
TrigramPosition,Pada4:Middle:di̱,1
TrigramPosition,Pada4:Middle:gnī,1
TrigramPosition,Pada4:Middle:ham,1
TrigramPosition,Pada4:Middle:hi̱,2
TrigramPosition,Pada4:Middle:hū̱,1
TrigramPosition,Pada4:Middle:i̱n,1
TrigramPosition,Pada4:Middle:i̱v,2
TrigramPosition,Pada4:Middle:iṃ̱,1
TrigramPosition,Pada4:Middle:ja̍,1
TrigramPosition,Pada4:Middle:mah,1
TrigramPosition,Pada4:Middle:maś,1
TrigramPosition,Pada4:Middle:ma̍,1
TrigramPosition,Pada4:Middle:mān,1
TrigramPosition,Pada4:Middle:nā ,1
TrigramPosition,Pada4:Middle:nā̱,1
TrigramPosition,Pada4:Middle:nī ,1
TrigramPosition,Pada4:Middle:pṛ̍,1
TrigramPosition,Pada4:Middle:rad,1
TrigramPosition,Pada4:Middle:ryā,1
TrigramPosition,Pada4:Middle:rāṃ,1
TrigramPosition,Pada4:Middle:rṣm,1
TrigramPosition,Pada4:Middle:saṃ,1
TrigramPosition,Pada4:Middle:ta ,1
TrigramPosition,Pada4:Middle:taṃ,1
TrigramPosition,Pada4:Middle:thi,1
TrigramPosition,Pada4:Middle:trā,1
TrigramPosition,Pada4:Middle:var,1
TrigramPosition,Pada4:Middle:vaṃ,1
TrigramPosition,Pada4:Middle:vā ,1
TrigramPosition,Pada4:Middle:yaj,1
TrigramPosition,Pada4:Middle:ā p,1
TrigramPosition,Pada4:Middle:ā s,1
TrigramPosition,Pada4:Middle:ānā,1
TrigramPosition,Pada4:Middle:ā̱y,1
TrigramPosition,Pada4:Middle:āṃ ,1
TrigramPosition,Pada4:Middle:ī a,1
TrigramPosition,Pada4:Middle:śra,1
TrigramPosition,Pada4:Middle:ū̱r,1
TrigramPosition,Pada4:Middle:̍mā,1
TrigramPosition,Pada4:Middle:̍ta,1
TrigramPosition,Pada4:Middle:̍th,1
TrigramPosition,Pada4:Middle:̍tr,1
TrigramPosition,Pada4:Middle:̍ṇo,1
TrigramPosition,Pada4:Middle:̍ṣi,1
TrigramPosition,Pada4:Middle:̱ t,1
TrigramPosition,Pada4:Middle:̱ v,1
TrigramPosition,Pada4:Middle:̱gn,1
TrigramPosition,Pada4:Middle:̱ha,1
TrigramPosition,Pada4:Middle:̱nā,1
TrigramPosition,Pada4:Middle:̱ry,1
TrigramPosition,Pada4:Middle:̱va,1
TrigramPosition,Pada4:Middle:̱vī,1
TrigramPosition,Pada4:Middle:̱ya,1
TrigramPosition,Pada4:Middle:ṃ b,1
TrigramPosition,Pada4:Middle:ṃ ṛ,1
TrigramPosition,Pada4:Middle:ṃ̱ ,3
TrigramPosition,Pada4:Middle:ṇo̱,1
TrigramPosition,Pada4:Middle:ṛ̍t,1
TrigramPosition,Pada4:Middle:ṛ̍ṣ,1
TrigramPosition,Pada4:Middle:ṣiṃ,1
TrigramPosition,Pada4:Middle:ṣma,1
TrigramPosition,Pada4:Onset: ah,2
TrigramPosition,Pada4:Onset: bh,1
TrigramPosition,Pada4:Onset: br,1
TrigramPosition,Pada4:Onset: dy,2
TrigramPosition,Pada4:Onset: et,1
TrigramPosition,Pada4:Onset: ma,1
TrigramPosition,Pada4:Onset: su,1
TrigramPosition,Pada4:Onset: ta,1
TrigramPosition,Pada4:Onset: ut,1
TrigramPosition,Pada4:Onset: ya,1
TrigramPosition,Pada4:Onset: śr,2
TrigramPosition,Pada4:Onset:aha,2
TrigramPosition,Pada4:Onset:ame,1
TrigramPosition,Pada4:Onset:atī,1
TrigramPosition,Pada4:Onset:a̱h,1
TrigramPosition,Pada4:Onset:aṃ ,2
TrigramPosition,Pada4:Onset:bhū,1
TrigramPosition,Pada4:Onset:bra,1
TrigramPosition,Pada4:Onset:dhi,1
TrigramPosition,Pada4:Onset:drā,1
TrigramPosition,Pada4:Onset:dyā,2
TrigramPosition,Pada4:Onset:e y,1
TrigramPosition,Pada4:Onset:end,1
TrigramPosition,Pada4:Onset:etā,1
TrigramPosition,Pada4:Onset:ham,1
TrigramPosition,Pada4:Onset:haṃ,1
TrigramPosition,Pada4:Onset:hi ,1
TrigramPosition,Pada4:Onset:hmā,1
TrigramPosition,Pada4:Onset:hā̍,1
TrigramPosition,Pada4:Onset:hū̱,1
TrigramPosition,Pada4:Onset:i ś,1
TrigramPosition,Pada4:Onset:ist,1
TrigramPosition,Pada4:Onset:men,1
TrigramPosition,Pada4:Onset:māṇ,1
TrigramPosition,Pada4:Onset:mūṃ,1
TrigramPosition,Pada4:Onset:ndr,1
TrigramPosition,Pada4:Onset:prā,1
TrigramPosition,Pada4:Onset:ra̱,1
TrigramPosition,Pada4:Onset:ris,1
TrigramPosition,Pada4:Onset:ru̍,1
TrigramPosition,Pada4:Onset:ru̱,1
TrigramPosition,Pada4:Onset:rā̱,2
TrigramPosition,Pada4:Onset:sth,1
TrigramPosition,Pada4:Onset:sup,1
TrigramPosition,Pada4:Onset:taṃ,1
TrigramPosition,Pada4:Onset:thā,1
TrigramPosition,Pada4:Onset:tā̱,2
TrigramPosition,Pada4:Onset:tī ,1
TrigramPosition,Pada4:Onset:upr,1
TrigramPosition,Pada4:Onset:utā,1
TrigramPosition,Pada4:Onset:u̍t,1
TrigramPosition,Pada4:Onset:u̱d,1
TrigramPosition,Pada4:Onset:vat,1
TrigramPosition,Pada4:Onset:vye,1
TrigramPosition,Pada4:Onset:ye ,1
TrigramPosition,Pada4:Onset:yā̱,1
TrigramPosition,Pada4:Onset:yāṃ,1
TrigramPosition,Pada4:Onset:ā̍t,1
TrigramPosition,Pada4:Onset:ā̱g,1
TrigramPosition,Pada4:Onset:ā̱m,1
TrigramPosition,Pada4:Onset:ā̱v,3
TrigramPosition,Pada4:Onset:āṃ̱,1
TrigramPosition,Pada4:Onset:āṇa,1
TrigramPosition,Pada4:Onset:ī m,1
TrigramPosition,Pada4:Onset:śru,2
TrigramPosition,Pada4:Onset:ū̱r,1
TrigramPosition,Pada4:Onset:ūṃ ,1
TrigramPosition,Pada4:Onset:̱dh,1
TrigramPosition,Pada4:Onset:̱hm,1
TrigramPosition,Pada4:Onset:̱mū,1
TrigramPosition,Pada4:Onset:̱ri,1
TrigramPosition,Pada4:Onset:̱va,1
TrigramPosition,Pada4:Onset:̱vy,1
TrigramPosition,Pada4:Onset:̱vā,1
TrigramPosition,Pada4:Onset:ṃ b,1
TrigramPosition,Pada4:Onset:ṃ d,2
TrigramPosition,Pada4:Onset:ṇaṃ,1
